Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
EE4104,PACKAGED LECTURE 1,2,1,1001,1,1001,ENGINEERING,NUS Students [P]
EE4110,PACKAGED LECTURE 1,26,2,100,1,1200,ENGINEERING,NUS Students [P]
EE4113,PACKAGED LECTURE 1,30,0,0,0,0,ENGINEERING,NUS Students [P]
EE4114,PACKAGED LECTURE 1,8,1,1000,1,1000,ENGINEERING,NUS Students [P]
EE4210,LECTURE 1,67,2,1,1,1000,ENGINEERING,NUS Students [P]
EE4210E,LECTURE 1,34,0,0,0,0,ENGINEERING,NUS Students [P]
EE4212,PACKAGED LECTURE 1,33,1,1,1,1,ENGINEERING,NUS Students [P]
EE4213,PACKAGED LECTURE 1,45,1,1000,1,1000,ENGINEERING,NUS Students [P]
EE4218,PACKAGED LECTURE 1,12,2,1,1,1000,ENGINEERING,NUS Students [P]
EE4306,PACKAGED LECTURE 1,36,4,3,1,3000,ENGINEERING,NUS Students [P]
EE4307,PACKAGED LECTURE 1,1,2,2923,2927,2927,ENGINEERING,NUS Students [P]
EE4401,PACKAGED LECTURE 1,47,7,1,1,1632,ENGINEERING,NUS Students [P]
EE4408,PACKAGED LECTURE 1,125,1,1,1,1,ENGINEERING,NUS Students [P]
EE4408E,LECTURE 1,28,0,0,0,0,ENGINEERING,NUS Students [P]
EE4411,PACKAGED LECTURE 1,109,7,1,1,2900,ENGINEERING,NUS Students [P]
EE4413,PACKAGED LECTURE 1,65,2,100,1,100,ENGINEERING,NUS Students [P]
EE4415,PACKAGED LECTURE 1,43,0,0,0,0,ENGINEERING,NUS Students [P]
EE4415E,LECTURE 1,13,0,0,0,0,ENGINEERING,NUS Students [P]
EE4501,PACKAGED LECTURE 1,34,1,1,1,1,ENGINEERING,NUS Students [P]
EE4509,PACKAGED LECTURE 1,52,0,0,0,0,ENGINEERING,NUS Students [P]
EE4603,PACKAGED LECTURE 1,122,1,100,1,100,ENGINEERING,NUS Students [P]
EE4702,PACKAGED LECTURE 1,10,0,0,0,0,ENGINEERING,NUS Students [P]
EG1108,LECTURE 1,41,2,100,1,251,ENGINEERING,NUS Students [P, G]
EG1108,LECTURE 2,10,3,1,1,1,ENGINEERING,NUS Students [P, G]
EG1109,LECTURE 1,40,9,1,1,2118,ENGINEERING,NUS Students [P, G]
EG1413,SECTIONAL TEACHING E35,3,4,1210,1501,2200,ENGINEERING,NUS Students [P]
EG1413,SECTIONAL TEACHING E36,1,6,100,2901,2901,ENGINEERING,NUS Students [P]
EG1471,SECTIONAL TEACHING E02,2,0,0,0,0,UNIVERSITY ADMINISTRATION,NUS Students [P]
EG1471,SECTIONAL TEACHING E05,2,0,0,0,0,UNIVERSITY ADMINISTRATION,NUS Students [P]
EG1471,SECTIONAL TEACHING E06,1,0,0,0,0,UNIVERSITY ADMINISTRATION,NUS Students [P]
